tweet_id,tweet_created_at_ts,user_screen_name,user_location,tweet_place_name,tweet_place_country_code,tweet_text
1013589456471937031,1530493532,Ivy_Helix,Ireland,Carlow,IE,@GadSaad Feeling morally superior to a dead genius? Must be #LiberalismIsMentalDisorder #MentalHealthAwareness
1013421562664497158,1530453503,GaySwitchboard,Ireland,Ireland,IE,"Thank you to all involved in this fantastic fundraiser - @dubbears @job201249, Shane Clements, @Elstyra @aggie_dj @jacknealonspub, Martin McCann, @buzzoneill @glennquigley &amp; Pantibar. 
Thank you to all for your hard work &amp; efforts. We appreciate your kindness &amp; generosity 💖 https://t.co/Pb3Xqvvkdv"
1013420136601214977,1530453163,darren_southern,Ireland ,Kildare,IE,Sitting in my car listening to @BettyWho #HighSociety before I go into work because this song makes me feel so good inside for some reason ❤️
1013411253061148672,1530451045,JayByrneKO,"Dublin City, Ireland",Dun Laoghaire-Rathdown,IE,@MattFingersArni @southpaw_jab Cheers my man.. Just a matter of everyone working together and bringing the boxers altogether..
1013413346027155456,1530451544,spoclate,Ireland,Dun Laoghaire-Rathdown,IE,I'm must say I'm not impressed with the level of goal celebrations at this @FIFAWorldCup Are the days of giraffes doing the robot gone?
1013531747047206912,1530479773,wwwwtfdotcom,"Cork, Ireland",Cork,IE,This doesn’t even come close to capturing how amazing the sky is right now #summertime #lovecork #cityliving @ Cork https://t.co/IQFYSJLmAc
1013529884759613441,1530479329,jezabelda57,"Dublin, Ireland",Fingal,IE,Can Dani and Jack just adopt Georgia and they all just win? #LoveIsIand
1013539594581704704,1530481644,LucyFortuneLyne,"South Dublin, Ireland",South Dublin,IE,"Also, Zara treated Rosie like shite over the Adam sitch. Karma just got served   #LoveIslandAftersun https://t.co/1qV3umqvmE"
1013532388754952193,1530479926,StevieGrainger,"Cork City , Ireland",Cork,IE,@swearimnotpaul I meant the one on the far left the guy in the middle needs a bit more time
1013532527166828544,1530479959,BruenSryan,"Dublin City, Ireland",Dublin City,IE,"12 days of 25c+ would be excellent in July or August alone in Ireland, never mind June. Incredible month!"
1013535375103586304,1530480638,Blame_Suarez,"Cork, Ireland",Cork,IE,Ah Jaysus... https://t.co/f7Fj2VM2Zg
1013539451971276800,1530481610,ShaunaHarcourt4,"South Dublin, Ireland",South Dublin,IE,@LiamPayne NO NO NO NO😭😭😭😭
1013495835420712961,1530471211,DWaterMalone,Ireland,Dublin City,IE,@DaggerMcTimbers I EXPECT THAT SINGULAR JAFFA CAKE DELIVERED BY PREMIUM PARCEL WITHIN THE NEXT 5 MINUTES &lt;3
1013482589791883264,1530468053,iseultcody,"Dublin, Ireland",Dublin City,IE,@Digger_forum But Dan follows up so magnificently 🤦🏻‍♀️
1013491049719791617,1530470070,SiobhanLydon,"Cork, Ireland",Cork,IE,@officialgaa @jerrybuttimer Congrats to the Cork women !
1013491100030570496,1530470082,VK_HM,"Dublin, Ireland",Laois,IE,@GrahamB47 🌹bud
1013488294057963520,1530469413,altirishmusic,"South Dublin, Ireland",South Dublin,IE,"@IverHanrahanGP @Moley_LFC Depends, do we sign a real GK coach?"
1013494262548361217,1530470836,GfcBallivor,"Meath, Ireland",Meath,IE,Congrats!! Well deserved https://t.co/wKJIO28PRK
1013498322655510528,1530471804,IainNotIan,"Galway, Ireland",Galway,IE,THIS IS MY FAVOURITE SCENE EVER JUST APPRECIATE HOW HILARIOUS I FOUND THIS AT ABOUT 10 https://t.co/LJuMGhDVev
1013508854527688704,1530474315,MadMaudInc,"Galway, Ireland",Galway,IE,"@sparklyparticle Well, now I have to hear this ad. Once at least. Just to verify this description. For science..."
1013505180334264320,1530473439,meathdiva,"Co. Meath, Ireland",Meath,IE,"@eidoles @A7Xmemes I REALLY want the Avenged leather jacket...God Dam .... snake bites, fist fights and empty pints...stjamesweidoliseyouandadoreyou... foREVer.  Jimmy you are our KING"
