tweet_id,tweet_created_at_ts,user_screen_name,user_location,tweet_place_name,tweet_place_country_code,tweet_text
978084417251037184,1522028471,SharonAnnO,"Blackrock, Dublin, Ireland ",Dun Laoghaire-Rathdown,IE,@SpeedForce1973 I have a bad infection and these double dose bastard antibiotics are fucking kicking my arse. And creating the reflux. I’m just tired and grumpy and mad at the world x
978083624548528128,1522028282,brokenbarakat,issues,Dublin City,IE,Megan and Jade went asleep absolute washers
978075516933730304,1522026349,donaloflynn,"Dublin/Tramore, Ireland",Dublin City,IE,"@HangBlaa @Connie_2017 Also, I’m specifically referring to men who are not yet feminists and would be put off if Connie was the first feminist they ever conversed with."
977902673876996097,1521985140,T_Roo_Mur,"Ciudad Autónoma de Buenos Aires, Argentina",Fingal,IE,"A one test match ban for outright, intentional cheating!?! ... and @ICC wanted to give Rabada two matches for brushing off Smith’s shoulder! Weaker than weak. Should be 5 matches, set a precedent, the game is bigger than Australia #SAvAUS #BallTampering #SandpaperGate"
977901390403076098,1521984834,Victoria_Secret,"Dublin, Ireland",Dublin City,IE,@MsDollyGrip Who deserved the win? I was drunk in a ditch somewhere so didn’t see
977892867602513922,1521982802,BallyhaunisWX,,Mayo,IE,"Wind 12 km/h WSW. Barometer 1009.9 hPa, Rising slowly. Temperature 8.9 °C. Rain today 0.0 mm. Humidity 76%"
977893056342036480,1521982847,CarolynFarrar,"County Donegal, Ireland",Donegal,IE,This thread. https://t.co/1CscSA9CGD
977898617972420608,1521984173,DiracDrynx,"In your heh-ed, in your heh-eAed",Dublin City,IE,@drifa_j The train cars themselves are a bit dated too but they've got character https://t.co/xSxTUml09g
977895883290349569,1521983521,DynamoMurph,,Wexford,IE,@kevinmorris74 https://t.co/BFAlqRGmg6
977895744878325761,1521983488,trisha460,"West Meath, Ireland",West Meath,IE,"Looking forward to @bookouture chatting with @WriteAngie 
Dying to know what she might reveal! 😎 https://t.co/Ngv7aSj1QV"
978021645305737218,1522013505,ar_crean,Offaly,Offaly,IE,#roomtoimprove beautiful finish....maybe china cabinets are coming back!
978024077989416960,1522014085,markwilliamson1,"Blackrock, the wee county",Louth,IE,Jesus @DermotBannon you have some patience
978013852272078848,1522011647,NoelMcardle,Drogheda Ireland,Louth,IE,https://t.co/FnbOy7ZO8Y
978015823628554240,1522012117,risteard69,"Borris, Co. Carlow. Ireland",Carlow,IE,Superb program. Scary listening to the Vulcan pilots talking candidly about being ready to unleash untold carnage. #RAFat100
978018768000602112,1522012819,Watersun555,Dublin Ireland ,South Dublin,IE,'Beast of Wombwell' Peter Pickering dies days after rape conviction https://t.co/00TMgu4199 https://t.co/emKY1aDAzw
978018885436878848,1522012847,DamienCrean,"Kilkenny, Ireland",Kilkenny,IE,Run dermo run  #roomtoimprove https://t.co/OZL1w4y5ZL
978016763148492800,1522012341,AdamNolan8,Dysart Co.Westmeath,West Meath,IE,"Jasus, I'm nearly sticking my head into the fire her listening to her. https://t.co/8MJXWdpHHI"
978016616318406656,1522012306,annbarnane,,Dun Laoghaire-Rathdown,IE,@Davewcphoto Oh for those lovely hillarious people in Portrane few weeks ago.
978016071092506625,1522012176,Jordan_D,Dublin / Paris,Dublin City,IE,@ggete @libe Ahh bien vu ça doit être ça
978014196209192962,1522011729,LSLLeague,"Dublin City, Ireland",Dublin City,IE,https://t.co/9Vehef3YSx
978024841386381313,1522014267,beckyjedwardHP,PlanetJedward,Kilkenny,IE,@JepicHQ Goodnight⭐️❤️ https://t.co/98CJRtW34i
978016326915674113,1522012237,MrNeillOGorman,"Ireland , Dublin",South Dublin,IE,Today was tough but I had the best Skinny Capp I’ve had in years and the barista deserves an award and now I’m watching La La Land ❣️
978018994488832000,1522012873,edelkirley,Dublin,Dublin City,IE,Kids know everything https://t.co/4WmcAuFB9x
978025348876177408,1522014388,Fi_G_,"Chiarrai, Eire",Kerry,IE,@siobh95 @orladiffily @DingleFilm @raystack Thanks @siobh95 ❤️
977972362254659585,1522001755,patrick1386,"Dublin City, Ireland",Fingal,IE,His desperate efforts to attract Trump's notice continue. https://t.co/PMERXOx6Ad
977980599834161158,1522003719,SineadLehane1,"Cork, Ireland 📍",Cork,IE,@jakecarterfanpg The lines are open long ago.
977978821474422784,1522003295,patrick1386,"Dublin City, Ireland",Fingal,IE,"@TheEndisNigh10 @GDBKZN @Conservative_JA It would seem that for some Corbyn suporters it's a case of 'For the many, not the Jew'. Her arrogant dismissal of that young man not classy"
977972492240343040,1522001786,farrell2_aoife,"Kilkenny, Ireland",Kilkenny,IE,https://t.co/0hZ3FwjuWv
977969291994779654,1522001023,KeithMillsD7,"Limerick & Dublin, Ireland",Limerick,IE,@miriammonks @declanganley It's the last section in this: https://t.co/Y9q2yJJViL
977969321371631616,1522001030,kiefwiggum,wherever the music is,Dublin City,IE,https://t.co/fFosnT43dY
977974039942713346,1522002155,Axels96,Wexico,Wexford,IE,"@Msdmeanor @YouTube Great clip here on the meaning behind this great song... 
https://t.co/ouHN2eJXnf"
977978456544808960,1522003208,phad32,"waterford, ireland",Waterford,IE,"@thelostbrothers Well done, brothers. Well deserved. #HalfwayTowardsAHealing is a gem."
977970789390708736,1522001380,SCyFlynn,Ireland,Dublin City,IE,"@lorenzosintes95 For me, it's about the jazz and Flappers."
977969023580336128,1522000959,silenidsocdems,Macroom,Cork,IE,The downside of train travel: sitting on a platform in Mallow station waiting for the connection to Millstreet. It may have been a lovely day but it's a chilly evening!
977973142395281408,1522001941,Daniel_Kyne,"Dublin, Ireland",Ireland,IE,"Runner up at #SWFashTech is...
ClosedLoop! ♻️ https://t.co/jSgWpSweHW"
977971795998408704,1522001620,shitebanterx,Limerick/Galway 🇮🇪,Galway,IE,Gotta get the 407 to grab a bag of weed tomorrow and I have an awful relationship with Galway city transport so catch me chillin in barna :L
977973809255993345,1522002100,SineadLehane1,"Cork, Ireland 📍",Cork,IE,Happy 50th birthday to @DeirdreOKane1 🎉🎁🎂🎈
977993426040967168,1522006777,Kiks31,ireland,Limerick,IE,Karen s feeling happier already  #faircity https://t.co/R6GoIeAPN9
977996966042001409,1522007621,Ashish_vaya,"Dublin City, Ireland",Meath,IE,#sabertooth #taytopark #nofilter #dublindiaries #shotononeplus5 @… https://t.co/DEyjJ7edW2
977988699035234304,1522005650,Haribowyatt,Brooklyn’s Lane,Dublin City,IE,Best Day 💕 https://t.co/AHJFiWLwf3
977984462817546240,1522004640,yonqhope,"Cork, Ireland",Clare,IE,Anto is back wow!!!  #BBNaija
977989118461431808,1522005750,darren_southern,Ireland ,Kildare,IE,@Gold_Rush @GoldrushRick  YES!!! Love rick! Well done man!
977997473531785216,1522007742,Kiks31,ireland,Limerick,IE,Here s drunken damo  #faircity https://t.co/vayL1NHJXs
977983988844453888,1522004527,seedhesaadheak,"Dublin City, Ireland",Dublin City,IE,Added meeseeks and Thor bobble head. #collections https://t.co/JEEWtZ7OZc
977985121306456064,1522004797,OfficialMJmulti,,Ireland,IE,Name a fresher trio... (I'll wait) https://t.co/gBUzi1KyZe
977988740978282496,1522005660,Maeve_T,"Cork, Ireland",Cork,IE,"@HeaneyDaily @sarahber18 your man is so profound, love it 💚"
977988799698522112,1522005674,kaigalway,"Sea road, Galway, Ireland",Galway,IE,@IndoWeekend @SineadCashin @katymcguinness Thanks a mill 😀
