tweet_id,tweet_created_at_ts,user_screen_name,user_location,tweet_place_name,tweet_place_country_code,tweet_text
967771949144395776,1519569787,thebraceaccesa,"Dublin City, Ireland",Dublino Città,IE,La prima volta che mi è capitato di sognare in inglese https://t.co/qRYmIgeko3
967770086860902400,1519569343,RnRor,"Cork, Ireland",Cork,IE,Cork 2-6  Westmeath 1-2 (HT) @LadiesFootball @CorkLGFA @WestmeathLFGA #SeriousSupport
967775707219808256,1519570683,TribesmenGAA,"Galway, Ireland",Kerry,IE,Lovely pass from Comer to O'Donnell but he puts it wide... #allianzleagues #kervgal
967774369236836352,1519570364,PaddyCrumlin,"South Dublin, Ireland",Dun Laoghaire-Rathdown,IE,Chelsea aren’t a big club https://t.co/q4W9KgoRLs
967775442978660352,1519570620,sorcha_ni_dhuin,Ireland,South Tipperary,IE,2 goals!!! Yeah that's how @KilkennyCLG do it! Looking like a team of old #Upthecats #KKvTipp #AllianzLeagues
967774033713524736,1519570284,TheWholeHoggs,"Slane, Co Meath, Ireland",Meath,IE,@brid_h2g Yeah it’s a lovely fresh day? You wouldn’t think we were getting all this mad weather? Calm before storm????
967889037309726720,1519597703,gillianfitz,"Dublin City, Ireland",Dublin City,IE,Interpretative centre vibes... like it qualified for 70 percent financing from the EU’s Cultural Fund. #RoomToImprove
967884922697474048,1519596722,briandwane,"Cork, Ireland",Cork,IE,@FiSunderland Tight
967892472469901312,1519598522,Sweeneybull1,"Dundalk,Ireland",Louth,IE,@emjsnoddy Haha how’s the little one sleeping now was gonna say grumpy &amp; tired but you’d kill me 😂😂
967888240412897280,1519597513,philipnolan1,"Dubliner in Wexford, Ireland",Wexford,IE,Holy shit! It’s amazing. Fair play to both of them and @DermotBannon too. #RoomToImprove
967845622089961473,1519587352,laoiseman,Laois Ireland,Laois,IE,@NoraDaly5 @ChaJD_10 Not if he can help it 😳
967845374592503808,1519587293,JohnMulligan20,Ireland,Dun Laoghaire-Rathdown,IE,@MCFCTone Bravo did well don't knock him
967846087653543936,1519587463,lsjeff,Sligo Ireland,Sligo,IE,Let's use English to express how machismo we are. https://t.co/2mq26wHV38
967850659444912128,1519588553,ray_kelleher,#Cork #Longford #Ireland,Cork,IE,Best of luck @AnnaGCork you were brilliant! Score not reflective of how good your dance was #DWTSIrl https://t.co/lPCdBXUPSS
967846825838473218,1519587639,Tweetinggoddess,"Rosslare Harbour, Ireland",Wexford,IE,@PaulOMahony Oh cool let's get a coffee
967841419401547777,1519586350,CarewParkfc,"Limerick, Ireland",Limerick,IE,"Lawson cup 

Sunday March 4th

@PikeRoversFC 
            Vs 
@CarewParkfc 

Kickoff , 2.00pm 

Officials 
R Broe, J McNamara, G Clancy,"
967844363798745088,1519587052,dublinpaddy22,Ireland,Meath,IE,"@dublinpaddy22. There would already have been legislation in place had #FF Supported a #SF Bill in the 1st place, ""but that be doing things right. something they #FF Are incapable of doing. https://t.co/TSGuBQxAAr"
967839963957153792,1519586003,Stargazers_,"Cork, Ireland",Cork,IE,"@johncreedon Hi John,
have you seen our new Cork City FC video? https://t.co/QtpBFpBLN8"
967861610755784705,1519591164,CoonFromSpace,"Cork, Ireland",Cork,IE,It's my fist if i want to punch an abortionist full force in the eyeball it's my choice #mybody
967858918021058560,1519590522,busybeauty,"Cork, Ireland",Cork,IE,Well I didn’t know what to do with Seaweed this morning ! ... But I do now ! Thanks to a great… https://t.co/5DRaHWabFD
967860537018257408,1519590908,JohnOBrennan2,Ireland,Kildare,IE,"@Lawlerlj @guardian I guess we will learn more tomorrow, Linda!"
967857672300187648,1519590225,Bentonra,"Dublin City, Ireland",Dun Laoghaire-Rathdown,IE,There can be no EU ‘army’ without an EU sovereign - the prospects for which are non-existent. The use of the phrase serves only to confuse and distract from serious issues related to deeper defence cooperation. https://t.co/RBF7V6yVm7
967852643333890051,1519589026,murraymuse,"Kildare, Ireland",Kildare,IE,"@CorkNutrition @3Billboards @WoodyHarrelson @TheAcademy Truly is Niamh, was blown away by it. Really stays with you"
968008889559080960,1519626278,reynolds_fiona1,Ireland,Limerick,IE,"Fanastic weekend of music 
@_JohnnyBrady @ClionaHagan @ClaytonGalway https://t.co/9a7HhqUxfe"
967664117766066176,1519544078,briandwane,"Cork, Ireland",Cork,IE,@isabeI_ That is a question only god can answer 😂
967670136604909569,1519545513,kevmeany,"Dalkey, Co Dublin, Ireland",Dun Laoghaire-Rathdown,IE,I reckon Pacino's best https://t.co/FC2sXIezu6 this film https://t.co/3ooFUwmgDs
967929885657370625,1519607442,ChrisyWhelo,"Louth, Ireland",Louth,IE,@K1NGFPS Please go back to living in the UK and not existing
