tweet_id,tweet_created_at_ts,user_screen_name,user_location,tweet_place_name,tweet_place_country_code,tweet_text
1046938673747513344,1538444605,Shulain,"Dublin, Ireland",Dublin City,IE,من تبدأ تفكر بمنظور خارج قوقعتك تحت أسس ..راح تفكير بالحياة بطريقة سلمية وباستقامه ⚡️
1046939877521203200,1538444892,steconroy94,"Dublin,Ireland",South Dublin,IE,"@dainadaly96 Yes,sleeping with someone who’s just after doing tan"
1046754984208084992,1538400810,Arnoni86,"Dublin City, Ireland",Dublin City,IE,"@TitiMourah Antes disso venha fazer um tour aqui, posso ser seu guia de boa sem custo eu prometo rs"
1046750697637785600,1538399788,_Jenn_Jem,"Dublin City, Ireland",Dublin City,IE,@bleuribena Amen oo amen
1046748994741948416,1538399382,Zoemcquillan11,Ireland,Meath,IE,Whoop whoop
1046749003138961409,1538399384,xLisa_Elliottx,DUBLIN ----- IRELAND,Fingal,IE,"SO I AM IN WORK &amp; MY @BTSLDNWristband PACKAGE ARRIVED &amp; THIS IS MY MOTHER'S REACTION 🤣😂😂🤣😂🤣😂🤣

#BTS #BTSLoveYourselfTour #BTSLoveYourselfTourLondon https://t.co/8pW4SifWcd"
1046873322330492928,1538429024,HangBlaa,"Waterford, Ireland",Waterford,IE,"@jasonomahony @Paula14mcbride Remember when the English sent gunships to prevent Ireland from leaving the UK?  Very Stalinist.
#brexit
#brexitshambles"
1046868196874178566,1538427802,joyceocarroll,"Waterford, Ireland",Waterford,IE,"October is #BreastCancerAwarnessMonth It is important to be #breastaware this means knowing what’s normal for you .
Whatever you call them, be sure to check them 💞 https://t.co/onKxu1wEer"
1046876874889207808,1538429871,ORNAHCSJB,"South Dublin, Ireland",South Dublin,IE,“ILL GET YOU AT THE OTHER SIDE” I’m soft😭
1046878162548928514,1538430178,KickAssCantona2,Ireland,Dublin City,IE,@ManUtdMrs Tomaz
1046868662458683393,1538427913,Mosfido,"Dublin City, Ireland",Dun Laoghaire-Rathdown,IE,@Kohrsy0513 @paddypower I want halves ..just like the cheesecake
1046868683409248256,1538427918,Laurasbakedcre1,"Annacotty Limerick, Ireland",Limerick,IE,@WeddingChatIre Hello @WeddingChatIre how's everyone tonight? #weddingcakecreator #laurasbakedcreations https://t.co/7aBuLNW6sw
1046871833335803911,1538428669,1Dloverxooxx,Ireland,Ireland,IE,She’s not afraid was so underrated that bitch had my young self bopping  around like I was high
1046836840240754694,1538420326,titianlocks,ireland,West Meath,IE,"@williamhboney1 Loosing a child is bad enough but having no where private ( ie your own home) to mourn the loss of your child but be awful. Poor woman, my sincere condolences 😪"
1046836626356342784,1538420275,WexfordChamber,"Wexford, Ireland",Wexford,IE,"@wexfordobrien @wexfordcoco Yes! #WexBizSummit is taking place on Wednesday, not tomorrow!!"
1046833547741483009,1538419541,RobertBohan,"Dublin, Ireland",Dublin City,IE,"Serebriakova travelled to Italy as well as studying in Paris (1902-6). She married in 1905. In the Studio, Braz (1906), In the Studio, Paris (1906) &amp; Self-portrait (1907). It has been said of her that all her paintings exude happiness (with just a few exceptions) https://t.co/EKGDsHRKOm"
1046826375452221441,1538417831,frankfallon41,"Dublin City, Ireland",South Dublin,IE,Any team that wins the league deserve it no matter how many players are injured or not for any other team
1046845082081595392,1538422291,caoimh_corcoran,"Cork, Ireland",Cork,IE,When you make it in to college into  at 9am on Friday after being out the night before 😂
1046844222228369408,1538422086,StephenPower10,Ireland,Kildare,IE,Zaha at Arsenal please
1046846596212826112,1538422652,hrvysangelx,"Dublin City, Ireland",Cork,IE,If i was paying £100 to meet harv I’d be expecting candle lit dinner and him singing to me
1046849049872224257,1538423237,MaryadeIsHere,Ireland,Longford,IE,I apologise @StarinaJohnson ; I hadn’t appreciated that I/we were causing annoyance to you. I’m sorry.
1046841735010295809,1538421493,seanmendesfan1,"Cork, Ireland • 20 • UCC",Cork,IE,Fuck sake I want to be a witch so I can make people like me and do what I say x also maybe telekinesis would be cool too x x
1046850475923034114,1538423577,CliffatLyons,"Kildare, Ireland",South Dublin,IE,@cliffhousehotel Congratulations big sis! 💫#threewordtweet #TheATeam
1046840174733332481,1538421121,WritersWeek,Listowel Co Kerry Ireland,Kerry,IE,@StefPreissner You go lady! #success
1046838572521803777,1538420739,BrianKiely2," Ireland",Cork,IE,Just £83.1 million of public money is committed each year to dementia research despite the incurable condition being the U.K.’s biggest killer. By contrast cancer scientists receive £269 million of public funds! #Dementia #TheDailyExpress #Healthcare #Researchfunding #Strategy
1046842133477511168,1538421588,StevieGrainger,"Cork City , Ireland",Cork,IE,@delzer @KobeDesigns @KillianM2 They still crying about the pen? 🤣
1046994218927960064,1538457848,creativeendev,"American in Dublin, Ireland ",Dublin City,IE,"@Donelsonfiles @HenryLeerhenry @PentimentoFilm @ZanneQuinn @BrandyGardener @ArtFilmCinema @MichaelSDoyle @artsxdesign @ArtLify @BIMbelieveinME @artvanti @chifilmnews I haven’t tried Guinness yet. I’m waiting for the perfect time. Hey..., I’m a vegetarian. You aren’t suggesting that BBQ is going on any chicken wings? Oh, no! 😂"
1046649895912951810,1538375755,DarraghMcKenna,"Dublin City, Ireland",Dublin City,IE,@wr6warren Get into model planes or trains ?
1046926501906714624,1538441703,Faherty87,Ireland,Dublin City,IE,"@danielliamh Just watched it, fucking hell"
1046672276744278017,1538381091,cian_mccormack,Ireland,Dun Laoghaire-Rathdown,IE,@DunneDarren @KineticaSports @ULimsport Mega Monday
1046684331157204992,1538383965,anthony14271803,"South Dublin, Ireland 🇮🇪",South Dublin,IE,"Weiss - Our Love 
@Weiss_UK https://t.co/IPaCdN73ns"
1046673568572928000,1538381399,tmj_dub_itqa,"Dublin, Ireland",Dublin City,IE,"We're #hiring! Read about our latest #job opening here: Originations Quality Assurance Administrator – Dell Financial Services - https://t.co/7x0gX9fMwD #DellJobs #QA Dublin, County Dublin #CareerArc"
1046678702426398722,1538382623,sineadaloftus,"Bray, Ireland",Dublin City,IE,Do the presidential candidates understand that the role of the president in Ireland is widely different to the one of the US
1046685912413999105,1538384342,foodborn,"Wexford, Ireland",Wexford,IE,@OliveTreeC @KarenCoakley1 @hooklighthouse Loads of Colfers around here 😀
1046677377013690370,1538382307,AlexSamobor,"Dublin City, Ireland",Dun Laoghaire-Rathdown,IE,@clearsightj https://t.co/uRN55RjGZj
1046691377596297216,1538385645,TheBarrylad,"Limerick, Ireland",Dublin City,IE,Woah.
1046691381778042881,1538385646,OMGitsagirl2015,Ireland,North Tipperary,IE,@HooksandDragons Oh let's not get into semantics lol..
1046699338406252544,1538387543,Mary1002,"Ballyhaunis, Ireland",Mayo,IE,"@rickoshea @RTEGold I know right? 🤣 When we lived in UK, I went, with pals, at least once a month. Living here 8 years, only been to cinema 3 times, twice with pals, once with himself....... 🙄"
1046689888626708481,1538385290,TheRoyalHotel5,Arklow Co.Wicklow Ireland ,Wicklow,IE,East On Dublin’s Doorstep 🌤 Hen Night  👯‍♀️ ideas 💡 One night weekend stay with full #Irish ☘️ breakfast 🍳 Live Music 🎶 Resident DJ 🎧 in Niteclub 💃 Hen’s Three Course Meal 🍽  €60 PPS (two pink gin 🍸+ tonic €10) #Arklow ⚓️ https://t.co/wgM6vgpmyO 🏨 #MyWicklow 🌳 https://t.co/6DQgY78Bno
1046769685264384001,1538404315,qepsmith,"Louth, Ireland",Louth,IE,"5 and a half months old and like his daddy he likes his food...and eats it like me too🤔🤔🤗🤗🤗🍛🍜🍝💙💙💙#biggerstrongerfaster #babyfinbar #babyboy #happyman #beard #kathyannept @ Dundalk, Ireland https://t.co/GT0E0I3hIM"
1046772684162519041,1538405030,GCraughwell,Dublin Ireland,Dublin City,IE,When this country &amp; it’s Citizens struggled through austerity we were told the burden was shared equally. To some the @PresidentIRL unvouched allowance of €317k or €2.2 Million over 7 years is a poultry sum to most I know it is an outrageous sum while they suffered. #Aras18
1046772084377092096,1538404887,DavidPlunkett18,"Wicklow, Ireland",Wicklow,IE,"29 Days two Halloween""🕸🕷🕸🕷🦇🦇🦇🦇🦇👻👻😂😂 https://t.co/KVXcuMWNBx"
1046776656172634114,1538405977,NewToMyHome,Ireland,Wicklow,IE,"Delphi Lodge, Knockroe, Delgany, Co. Wicklo.. ⇨ €745,000 | 5 Bed Detached House  For Sa.. | https://t.co/EhdiUlmxRo | #wicklow #delgany"
1046741881210785792,1538397686,Markcod47448261,"Cork, Ireland",Cork,IE,@hereforkana How r u Freida?
1046736218908700672,1538396336,thedxnielt,"Dublin, Ireland",Fingal,IE,"So I’m finally famous, bitches. I was told that somebody here in Dublin is using my pics on Grindr. https://t.co/1RdYVnveZ9"
1046739549194514432,1538397130,annaheverin,Galway/Cork/Ireland,Cork,IE,Curious &amp; curiouser 👀 #Aras18
1046741734405943296,1538397651,PierceH24,"Dublin City, Ireland",Dublin City,IE,😪😪😪🤨
1046736361489924096,1538396370,DJNathanOC99,"Dublin City, Ireland",Dublin City,IE,@Boxia_Music is coming to Dublin in November gonna be classssss📦🕺🏻 https://t.co/Pce1zdth3x
1046734046250848256,1538395818,Cullcows,"kilkenny, Ireland",Kilkenny,IE,Pounding my way through Monday https://t.co/mJhBRsWPLV
