tweet_id,tweet_created_at_ts,user_screen_name,user_location,tweet_place_name,tweet_place_country_code,tweet_text
967771949144395776,1519569787,thebraceaccesa,"Dublin City, Ireland",Dublino Città,IE,La prima volta che mi è capitato di sognare in inglese https://t.co/qRYmIgeko3
967771475179720704,1519569674,dcollinshk,Dublin,Kildare,IE,"By scanning your eye, Google says its new AI can predict heart disease https://t.co/xX5ZZQCNZH via @siliconrepublic"
967769973627215872,1519569316,Denytio_Stewpac,Carlow,Laois,IE,Moses will you pass the ball you fool
967770086860902400,1519569343,RnRor,"Cork, Ireland",Cork,IE,Cork 2-6  Westmeath 1-2 (HT) @LadiesFootball @CorkLGFA @WestmeathLFGA #SeriousSupport
967775707219808256,1519570683,TribesmenGAA,"Galway, Ireland",Kerry,IE,Lovely pass from Comer to O'Donnell but he puts it wide... #allianzleagues #kervgal
967774369236836352,1519570364,PaddyCrumlin,"South Dublin, Ireland",Dun Laoghaire-Rathdown,IE,Chelsea aren’t a big club https://t.co/q4W9KgoRLs
967775442978660352,1519570620,sorcha_ni_dhuin,Ireland,South Tipperary,IE,2 goals!!! Yeah that's how @KilkennyCLG do it! Looking like a team of old #Upthecats #KKvTipp #AllianzLeagues
967771781372239874,1519569747,the_duke59,Monaghan/Dublin/ulanbator,Monaghan,IE,"@UnitedEire2016 @downgerd @GCraughwell No more than we need a seanad ,bottom feeders the lot imo."
967763866703757312,1519567860,amaguji,,Fingal,IE,Please raise your hand if you have ever been personally victimised by Dublin bus
967774033713524736,1519570284,TheWholeHoggs,"Slane, Co Meath, Ireland",Meath,IE,@brid_h2g Yeah it’s a lovely fresh day? You wouldn’t think we were getting all this mad weather? Calm before storm????
967888508835827712,1519597577,hardongrayson,j b a k a n a m h s ,Dublin City,IE,@xoIusts @loopydolan yeah but you corrected her over her being nice about your loss like no one does that
967889037309726720,1519597703,gillianfitz,"Dublin City, Ireland",Dublin City,IE,Interpretative centre vibes... like it qualified for 70 percent financing from the EU’s Cultural Fund. #RoomToImprove
967895605606576129,1519599269,seanfb,,Fingal,IE,@GulsahhDogru5 Fikret Orman gibi bir alçağa sarılmasını yadırgadım
967884922697474048,1519596722,briandwane,"Cork, Ireland",Cork,IE,@FiSunderland Tight
967892472469901312,1519598522,Sweeneybull1,"Dundalk,Ireland",Louth,IE,@emjsnoddy Haha how’s the little one sleeping now was gonna say grumpy &amp; tired but you’d kill me 😂😂
967888240412897280,1519597513,philipnolan1,"Dubliner in Wexford, Ireland",Wexford,IE,Holy shit! It’s amazing. Fair play to both of them and @DermotBannon too. #RoomToImprove
967850227423203328,1519588450,TillyWalkers,,Carlow,IE,Such a nice relaxing weekend! 👌🏻
967845622089961473,1519587352,laoiseman,Laois Ireland,Laois,IE,@NoraDaly5 @ChaJD_10 Not if he can help it 😳
967845374592503808,1519587293,JohnMulligan20,Ireland,Dun Laoghaire-Rathdown,IE,@MCFCTone Bravo did well don't knock him
967846087653543936,1519587463,lsjeff,Sligo Ireland,Sligo,IE,Let's use English to express how machismo we are. https://t.co/2mq26wHV38
967850659444912128,1519588553,ray_kelleher,#Cork #Longford #Ireland,Cork,IE,Best of luck @AnnaGCork you were brilliant! Score not reflective of how good your dance was #DWTSIrl https://t.co/lPCdBXUPSS
967846825838473218,1519587639,Tweetinggoddess,"Rosslare Harbour, Ireland",Wexford,IE,@PaulOMahony Oh cool let's get a coffee
967837304755752966,1519585369,tilob2011,Perth WA,Dublin City,IE,@PAndrews32 @derekbhoy hero https://t.co/RRcHyoBxhY
967847756978114560,1519587861,Melfinn1,Dublin,Wicklow,IE,“These hips haven’t moved in ten years” Good to know @MartyM_RTE 🙈😂 #DWTSIrl
967841419401547777,1519586350,CarewParkfc,"Limerick, Ireland",Limerick,IE,"Lawson cup 

Sunday March 4th

@PikeRoversFC 
            Vs 
@CarewParkfc 

Kickoff , 2.00pm 

Officials 
R Broe, J McNamara, G Clancy,"
967841083840454662,1519586270,chambler_dixon,tara & daryl's hug,Fingal,IE,Who would you feel safer with in the apocalypse? #FearTheWalkingDead #feartwd #TheWalkingDead #TWD
967844363798745088,1519587052,dublinpaddy22,Ireland,Meath,IE,"@dublinpaddy22. There would already have been legislation in place had #FF Supported a #SF Bill in the 1st place, ""but that be doing things right. something they #FF Are incapable of doing. https://t.co/TSGuBQxAAr"
967839963957153792,1519586003,Stargazers_,"Cork, Ireland",Cork,IE,"@johncreedon Hi John,
have you seen our new Cork City FC video? https://t.co/QtpBFpBLN8"
967841943685353472,1519586475,xGeorgieeeeee,,Limerick,IE,Sambuca and Vodka brought for the week 🤩
967861610755784705,1519591164,CoonFromSpace,"Cork, Ireland",Cork,IE,It's my fist if i want to punch an abortionist full force in the eyeball it's my choice #mybody
967858918021058560,1519590522,busybeauty,"Cork, Ireland",Cork,IE,Well I didn’t know what to do with Seaweed this morning ! ... But I do now ! Thanks to a great… https://t.co/5DRaHWabFD
967862206367981570,1519591306,BettyMclaugh,Mullingar,West Meath,IE,"@SOCCGuidance Sincere congratulations to Niamh Prendiville, IGC Presidential Candidate 2018, On her Midwest, Midlands , South East and Kerry  Branch nominations. Wishing Niamh , Our Hardworking IGC National Secretary the very best in her campaign."
967851812865937409,1519588828,Padraig_McCann,"Belderrig, Co. Mayo",Mayo,IE,It has to be the end of the Marty Party? #DWTSIrl
967860537018257408,1519590908,JohnOBrennan2,Ireland,Kildare,IE,"@Lawlerlj @guardian I guess we will learn more tomorrow, Linda!"
967857672300187648,1519590225,Bentonra,"Dublin City, Ireland",Dun Laoghaire-Rathdown,IE,There can be no EU ‘army’ without an EU sovereign - the prospects for which are non-existent. The use of the phrase serves only to confuse and distract from serious issues related to deeper defence cooperation. https://t.co/RBF7V6yVm7
967852643333890051,1519589026,murraymuse,"Kildare, Ireland",Kildare,IE,"@CorkNutrition @3Billboards @WoodyHarrelson @TheAcademy Truly is Niamh, was blown away by it. Really stays with you"
967853620610912261,1519589259,Eypkrm,İstanbul,Dublin City,IE,"Türkmeneli için, Türkiye için  ve Hatta tüm Dünya için çok önemli bir değer olan merhum İhsan Doğramacıyı vefatının 8. Yıldönümünde minnetle anıyorum... https://t.co/rR3JSaTDUb"
967854174271623173,1519589391,pm1online,,Kildare,IE,My favourite one legged detective Cormorant Strike is back tonight 9pm @BBC1
967857890429153280,1519590277,CJSaying,Lost between the US & IRE,Dun Laoghaire-Rathdown,IE,"All this chatter(which is only intensified by the lackadaisical approach of my hosts)about the #BeastFromTheEast and I must admit I am starting to panic @dwaneos @Hylus83 

Off to the @SuperValuIRL for rations!"
968008889559080960,1519626278,reynolds_fiona1,Ireland,Limerick,IE,"Fanastic weekend of music 
@_JohnnyBrady @ClionaHagan @ClaytonGalway https://t.co/9a7HhqUxfe"
967668983150333952,1519545238,declan_leonard,Dublin ,Fingal,IE,@St3phenboyle67 What is it?
967664117766066176,1519544078,briandwane,"Cork, Ireland",Cork,IE,@isabeI_ That is a question only god can answer 😂
967664595933499393,1519544192,Saja7sn,Dublin | Muscat.,Dublin City,IE,@Douzvich شكراً🌟
